CUP TESTSET 20% OF TRAINING
857,-0.672380,-1.094412,-1.323375,1.161396,1.165495,-0.029083,-0.869237,-1.059850,1.289477,0.397394,2.016845,-3.800530
858,-0.030658,-0.249940,-0.371521,1.224540,-0.148330,0.724979,-0.305847,-0.487703,0.452362,1.361925,9.275795,-17.375145
859,-1.222428,0.819726,1.353715,-1.301188,-1.402435,-0.311856,1.736445,0.656592,-0.803311,-0.842718,17.936577,-17.108354
860,-0.855729,-1.150710,-1.739811,1.287683,0.687740,0.724979,-1.573476,-1.002635,1.050302,0.259603,3.584537,-6.758954
861,-1.039079,-1.150710,-1.144902,1.161396,1.284933,0.442206,-1.150933,-0.945421,1.409065,-0.291557,5.177989,-9.717061
862,-0.030658,1.326409,1.294224,-0.859186,-0.984400,-0.500372,0.398392,0.828236,-1.162075,-1.669460,20.310496,-15.841396
863,1.069437,0.707129,1.115751,-0.985472,-0.626084,0.065175,2.018140,0.942666,-0.803311,-0.636033,16.680999,-17.776228
864,-0.397357,1.270111,0.520842,-1.616904,-1.462155,-1.160176,0.539240,1.972531,-1.102281,-1.256089,26.345712,-12.637164
865,1.069437,0.819726,0.520842,-0.669756,-1.103839,-0.217599,1.877293,0.256089,-0.922899,-0.842718,16.184579,-18.012636
866,-0.580706,-0.981816,-0.787957,1.098253,0.807179,0.724979,-1.080509,-0.716562,1.468859,0.672974,6.298318,-11.794552
867,-0.305682,-0.981816,-0.847448,0.403678,1.046056,0.159432,-0.728390,-1.231494,0.153392,0.604079,2.585608,-4.904767
868,-2.322523,-1.375903,-0.906939,1.540256,1.523811,-0.029083,-0.869237,-1.231494,0.990508,0.741869,3.800497,-7.182298
869,-0.397357,-0.869219,-1.025921,1.287683,1.464091,-0.217599,-1.432628,-0.888206,0.631744,0.190708,5.303548,-9.941222
870,-0.489031,-0.756623,-1.085412,1.350826,1.464091,0.065175,-1.150933,-0.888206,-0.205372,0.672974,5.271153,-9.873909
871,-0.764055,-1.375903,-1.739811,-0.480327,1.344653,-1.537207,-1.010085,-1.288709,1.767829,0.672974,2.146150,-3.988308
872,-0.489031,-0.925518,-1.085412,0.593108,1.284933,0.065175,-1.080509,-1.288709,1.289477,0.948555,4.870098,-9.142303
873,2.077857,0.200446,-0.312030,-0.354040,0.150267,1.479041,0.468816,-0.659347,0.691538,0.466289,10.773217,-20.281581
874,0.061016,-0.081045,0.104406,0.087962,0.389144,0.724979,-0.164999,-0.716562,0.452362,1.293030,9.529331,-17.859862
875,-0.764055,-0.981816,-0.609484,1.287683,0.926617,0.347948,-0.587542,-0.945421,1.349271,1.086345,5.789759,-10.847303
876,0.702738,-0.700325,-0.252539,0.971967,0.807179,1.196267,-0.728390,-0.430488,1.050302,1.499716,8.242517,-15.393215
877,-0.030658,-0.306238,-0.252539,1.035110,0.508582,0.442206,-0.798814,-0.373273,0.571950,1.499716,8.759473,-16.375953
878,0.061016,1.044918,1.532187,-1.238045,-1.223277,-0.688887,1.313902,0.084445,-1.102281,-0.980509,18.529496,-16.782086
879,-0.030658,1.157515,1.829642,-1.238045,-1.044120,-0.500372,1.454750,0.828236,-1.102281,-1.256089,19.799276,-16.113478
880,0.702738,0.031551,-0.312030,1.287683,0.269705,0.253690,-0.587542,-0.773776,0.272980,1.568611,8.936850,-16.721424
881,0.427715,-0.024747,-0.014576,0.529964,0.508582,1.950329,-0.446694,-1.002635,0.153392,1.017450,9.749831,-18.297894
882,-0.305682,0.481937,0.461352,-1.553761,-1.402435,-1.725722,0.257544,2.086960,-1.162075,-1.531669,26.291417,-12.663088
883,2.169532,0.425639,0.044915,-0.101468,-0.446927,0.065175,1.173054,0.656592,-0.324959,0.672974,12.905210,-19.697825
884,1.252786,1.044918,1.234733,-0.796043,-0.745523,-0.500372,1.595597,0.370518,-0.863105,-0.704928,17.057647,-17.574986
885,0.977762,0.425639,0.818297,-0.101468,-0.387207,-0.311856,0.680087,0.427733,-0.205372,-0.498243,13.662796,-19.314053
886,-0.489031,-0.475132,-0.133557,1.161396,0.389144,1.290525,0.046273,-1.231494,0.213186,0.397394,9.036521,-16.927812
887,0.152691,-0.925518,-0.549994,0.340535,1.344653,-0.123341,-0.446694,-1.231494,0.272980,0.879659,6.342107,-11.858459
888,1.436135,0.988620,-0.133557,-0.101468,-0.208049,1.761814,-0.164999,0.141659,0.093598,-0.429348,12.004757,-20.213031
889,0.152691,0.256744,1.472697,-1.301188,-1.044120,-0.406114,1.454750,-0.144414,-0.863105,-0.911613,18.626621,-16.733614
890,-0.305682,0.538235,1.889133,-1.553761,-1.282997,-0.500372,1.313902,0.542163,-1.162075,-1.256089,19.439324,-16.306594
891,1.069437,0.313042,0.461352,0.214248,0.508582,1.950329,0.539240,-0.373273,0.033804,0.466289,9.911351,-18.630513
892,1.527809,0.538235,0.996769,-0.669756,-0.685804,-0.029083,1.454750,0.542163,-0.922899,-0.429348,14.853884,-18.728358
893,0.427715,-0.700325,-0.431012,0.529964,1.464091,0.724979,-1.291781,-0.945421,0.870920,0.466289,7.606463,-14.184339
894,0.061016,1.044918,0.401861,-1.048616,-1.402435,-2.102753,-0.446694,2.029746,-1.341457,-1.118299,25.613501,-13.019802
895,0.336040,1.270111,0.461352,-1.490618,-1.282997,-1.160176,0.257544,1.514813,-1.162075,-1.256089,24.210984,-13.760753
896,0.977762,-1.319605,-0.906939,0.782537,0.448863,0.913494,-1.855171,-0.945421,-0.085784,1.775296,9.348780,-17.536033
897,-1.039079,-1.094412,-1.561339,0.593108,1.284933,-1.160176,-1.080509,-1.174280,1.468859,0.466289,2.842534,-5.371383
898,0.152691,1.326409,0.223388,-0.796043,-1.044120,-1.160176,0.187120,1.400384,-1.102281,-1.531669,25.260443,-13.209793
899,-2.322523,-1.150710,-1.204393,1.540256,1.225214,0.347948,-0.939661,-1.231494,1.827623,0.259603,4.052694,-7.628403
900,-1.039079,-1.038114,-1.085412,0.593108,0.747460,-0.406114,-1.573476,-1.345924,1.767829,0.604079,1.390766,-2.606985
901,-0.214007,1.044918,1.829642,-1.111759,-1.223277,-1.160176,1.454750,0.828236,-1.162075,-1.118299,18.437033,-16.840769
902,-0.489031,0.707129,0.461352,-1.553761,-1.342716,-0.971661,-0.024151,1.743672,-1.401251,-1.187194,27.241991,-12.145929
903,-1.405777,-1.432201,-1.620829,0.719394,1.284933,-0.029083,-1.503052,-1.059850,1.289477,0.397394,4.796973,-9.006546
904,1.619484,0.369340,0.699315,-0.038324,0.150267,1.007752,0.257544,-0.201629,-0.265166,-0.153767,11.774349,-20.293061
905,-0.764055,-1.150710,-1.085412,1.098253,0.926617,0.159432,-1.221357,-1.059850,1.409065,-0.153767,2.912457,-5.477167
906,-0.672380,1.776795,0.461352,-1.301188,-1.402435,-0.594630,-0.305847,1.285954,-1.162075,-1.049404,23.943109,-13.906886
907,-1.039079,-1.094412,-1.204393,1.287683,0.747460,-0.311856,-1.855171,-1.174280,1.050302,0.604079,3.010394,-5.712449
908,-0.305682,1.157515,1.829642,-1.238045,-1.462155,-1.631465,1.102630,0.713807,-1.221869,-1.324984,19.456507,-16.310873
909,2.077857,0.425639,1.115751,-0.417184,-0.208049,0.347948,0.680087,-0.087200,-0.324959,0.672974,12.960246,-19.670911
910,-1.314102,-1.432201,-1.263884,0.529964,0.687740,-0.594630,-1.080509,-1.231494,1.409065,0.259603,1.428239,-2.676099
911,1.436135,0.031551,0.937279,-0.354040,-0.208049,0.724979,0.398392,0.427733,-0.743517,-0.704928,12.442909,-19.945281
912,-1.589126,-1.488499,-0.847448,1.035110,0.508582,-0.500372,-1.010085,-1.288709,0.512156,0.535184,1.975135,-3.710373
913,-0.672380,-0.700325,-1.323375,1.224540,1.523811,-1.065918,-0.587542,-0.716562,0.452362,0.604079,5.195700,-9.759839
914,0.977762,-0.193641,0.104406,0.340535,0.508582,2.044587,0.187120,-0.602132,0.452362,1.155240,9.699678,-18.201193
915,-0.214007,1.382708,1.234733,-1.238045,-1.462155,-0.217599,0.609663,1.400384,-1.221869,-1.462774,21.570160,-15.164894
916,-1.314102,-0.981816,-1.263884,0.277392,1.046056,-0.311856,-1.150933,-1.117065,1.648241,0.604079,1.080182,-2.054274
917,-0.947404,-0.812921,-0.490503,1.287683,1.284933,1.007752,-0.305847,-0.487703,0.631744,1.706401,8.052981,-15.039259
918,0.244365,0.313042,0.818297,0.529964,-0.566365,1.856072,0.750511,0.484948,-0.863105,0.466289,11.694435,-20.367308
919,-0.030658,1.213813,0.461352,-1.680048,-0.984400,-1.631465,0.257544,1.743672,-1.341457,-1.324984,27.209145,-12.169840
920,0.061016,0.200446,1.413206,-1.238045,-1.402435,-0.406114,1.595597,0.484948,-1.162075,-1.187194,17.104030,-17.553190
921,0.061016,1.382708,0.401861,-1.238045,-1.342716,-0.783145,0.257544,2.029746,-0.803311,-0.773823,25.149605,-13.274545
922,-0.489031,-1.375903,-0.847448,1.035110,0.747460,0.253690,-0.376270,-0.773776,0.751332,1.706401,7.039273,-13.127776
923,1.711159,0.594533,0.639824,-0.543470,-0.387207,0.347948,0.539240,0.542163,-0.384753,-0.636033,13.834044,-19.232155
924,-0.397357,1.101217,1.294224,-1.364332,-0.805242,-2.102753,0.891359,0.656592,-1.221869,-1.462774,20.639287,-15.669200
925,1.069437,0.707129,0.639824,-1.680048,-0.685804,-0.029083,1.595597,0.484948,-0.803311,-0.704928,16.173951,-18.035378
926,0.152691,1.213813,1.294224,-0.796043,-1.342716,-0.217599,0.680087,0.542163,-0.922899,-1.324984,21.227583,-15.352468
927,-0.672380,1.607900,0.580333,-1.238045,-1.282997,-0.783145,0.116696,1.285954,-1.341457,-1.324984,23.123905,-14.357080
928,-0.855729,-1.094412,-1.204393,1.477112,1.583530,0.065175,-1.080509,-0.773776,0.631744,0.535184,3.997928,-7.535042
929,-0.672380,-0.475132,-0.906939,1.413969,1.046056,0.724979,-1.010085,-0.602132,0.930714,1.430820,6.680912,-12.500728
930,-0.580706,-0.812921,-1.263884,1.224540,1.643249,-0.217599,-1.291781,-1.002635,1.050302,0.397394,3.359782,-6.341276
931,2.169532,0.763428,0.163897,0.151105,-0.148330,1.573298,-0.024151,0.256089,0.631744,0.397394,10.965944,-20.393052
932,-0.947404,-1.375903,-1.382866,0.845680,0.747460,-0.500372,-1.010085,-1.231494,0.811126,0.535184,2.638650,-4.988519
933,0.061016,-1.319605,-0.431012,0.908824,0.986337,1.856072,-1.010085,-0.716562,0.811126,1.430820,8.248894,-15.402464
934,-0.397357,-0.812921,-1.204393,1.161396,0.687740,0.253690,-1.010085,-0.773776,1.409065,0.672974,4.781298,-8.905625
935,-1.222428,-1.375903,-1.085412,1.540256,1.284933,-0.029083,-1.573476,-1.174280,1.349271,0.397394,3.854474,-7.245812
936,-0.305682,-0.869219,-1.204393,1.161396,1.344653,0.065175,-1.080509,-0.888206,0.392568,0.190708,5.304976,-9.930714
937,1.619484,1.044918,0.758806,-0.669756,-0.566365,-1.348691,1.595597,0.713807,-1.162075,-0.360453,15.033112,-18.631771
938,-0.580706,-1.207009,-1.204393,0.340535,1.464091,0.065175,-1.080509,-1.231494,0.811126,0.466289,5.066379,-9.505516
939,-0.764055,1.382708,1.532187,-1.174902,-0.984400,-0.688887,1.384326,1.285954,-1.341457,-0.980509,20.804676,-15.579629
940,-0.855729,-1.263307,-1.501848,1.035110,0.568302,-1.065918,-1.010085,-0.945421,1.110095,0.741869,2.372998,-4.461935
941,-0.397357,-1.319605,-1.323375,0.656251,1.225214,0.065175,-1.150933,-1.174280,0.631744,0.535184,2.868850,-5.410308
942,-0.947404,-0.700325,-0.966430,1.161396,1.404372,0.347948,-0.869237,-1.174280,1.349271,1.086345,4.638702,-8.719499
943,0.977762,-0.475132,-0.193048,0.214248,0.508582,1.950329,0.539240,-0.029985,0.093598,1.086345,9.686734,-18.138854
944,-0.305682,1.439006,0.996769,-1.238045,-1.521874,-0.688887,0.750511,0.942666,-1.341457,-1.876145,22.253725,-14.803966
945,0.427715,-0.475132,-0.549994,1.161396,0.448863,1.007752,-0.305847,-0.487703,0.392568,1.706401,9.397314,-17.614298
946,0.244365,1.495304,1.234733,-1.364332,-0.924681,-0.406114,0.680087,1.514813,-1.341457,-1.118299,21.262101,-15.356455
947,-0.397357,0.369340,1.591678,-1.553761,-1.044120,-0.594630,0.750511,0.771022,-1.162075,-1.600565,19.540438,-16.254764
948,-0.397357,-0.587729,-0.966430,1.287683,0.807179,0.913494,-0.164999,-1.174280,0.870920,1.293030,7.043625,-13.143818
949,1.161111,0.819726,1.115751,-0.669756,-0.566365,-0.406114,1.454750,0.713807,-1.102281,-0.498243,15.092607,-18.581194
950,-1.589126,-1.432201,-0.906939,0.908824,0.209986,0.159432,-1.080509,-1.231494,1.528653,0.604079,1.793499,-3.370307
951,1.161111,0.538235,1.056260,-0.164611,-0.446927,-0.123341,0.680087,0.771022,-0.085784,-0.084872,14.546067,-18.864456
952,-1.222428,-1.601096,-1.085412,1.035110,0.687740,-0.311856,-1.221357,-1.345924,1.050302,-0.842718,0.901526,-1.687062
953,-0.580706,-1.432201,-1.204393,0.593108,1.046056,-0.217599,-1.080509,-1.403138,1.050302,0.397394,2.131581,-4.051270
954,-0.122333,0.932322,0.818297,-1.364332,-1.402435,-1.065918,0.116696,2.201390,-1.281663,-1.600565,25.827291,-12.902209
955,1.436135,0.763428,0.639824,-0.543470,-0.387207,0.819237,0.609663,0.370518,-0.444547,-0.980509,13.602259,-19.358176
956,-0.122333,-0.812921,-0.906939,1.035110,0.090547,0.253690,-1.010085,-0.773776,1.110095,0.604079,6.964776,-13.001136
957,-1.039079,0.707129,1.948624,-1.174902,-1.223277,-1.348691,1.243478,0.771022,-1.162075,-1.738355,18.207881,-16.954857
958,0.244365,1.495304,0.877788,-1.616904,-0.805242,-1.914238,0.327968,1.514813,-1.341457,-1.738355,24.501144,-13.613916
959,-1.039079,-1.150710,-1.561339,1.161396,1.284933,-0.029083,-1.080509,-1.174280,0.571950,0.672974,1.625964,-3.053388
960,-0.397357,1.101217,1.770151,-1.174902,-1.223277,-1.631465,1.243478,0.427733,-1.162075,-1.118299,20.216263,-15.890336
961,-1.039079,-1.150710,-0.966430,1.287683,1.583530,-0.029083,-1.010085,-0.830991,1.110095,0.466289,4.604276,-8.655379
962,-0.122333,0.763428,1.115751,-1.301188,-0.924681,-0.029083,0.609663,1.114310,-1.461045,-1.324984,21.157237,-15.399499
963,-0.489031,-1.375903,-1.204393,1.477112,1.404372,-0.406114,-0.798814,-1.231494,0.870920,0.328499,3.487117,-6.600444
964,-0.580706,-1.375903,-0.490503,0.782537,0.747460,1.196267,-0.939661,-0.773776,0.811126,1.361925,7.300266,-13.623044
965,0.152691,1.157515,1.115751,-0.796043,-1.223277,-0.406114,0.750511,0.828236,-1.221869,-1.187194,20.563680,-15.722169
966,0.152691,1.382708,0.996769,-1.680048,-0.924681,-0.877403,0.257544,1.285954,-1.221869,-1.118299,23.368061,-14.215244
967,-0.672380,-0.925518,-0.966430,1.161396,1.404372,0.159432,-0.939661,-1.117065,1.528653,0.535184,2.581804,-4.864372
968,0.336040,-0.193641,0.937279,-0.606613,-0.208049,0.819237,0.539240,-0.316058,0.093598,0.397394,10.139893,-19.010561
969,-0.489031,1.720497,0.758806,-0.985472,-1.163558,-1.914238,0.539240,1.114310,-1.281663,-0.911613,22.576282,-14.642251
970,-0.580706,0.988620,1.710660,-1.048616,-1.223277,-0.406114,1.102630,1.057095,-1.401251,-0.636033,20.714722,-15.637476
971,-1.130753,-1.094412,-0.966430,0.593108,0.926617,-0.311856,-1.150933,-1.288709,0.631744,0.190708,2.489543,-4.711648
972,-0.305682,0.932322,-0.014576,-1.616904,-1.103839,-1.914238,0.116696,2.086960,-1.341457,-1.256089,27.275831,-12.139723
973,-0.580706,1.213813,1.948624,-1.743191,-1.044120,-0.688887,1.454750,0.771022,-0.863105,-0.842718,18.861536,-16.616836
974,-0.489031,-1.150710,-1.085412,1.413969,0.687740,-0.123341,-0.446694,-0.659347,1.289477,1.568611,5.712367,-10.676672
975,1.619484,0.707129,0.461352,-0.796043,-0.805242,-0.029083,1.595597,0.484948,-0.803311,-0.291557,14.281225,-19.002120
976,0.152691,1.213813,-0.074066,-1.553761,-1.044120,-1.442949,0.187120,2.029746,-1.341457,-1.256089,27.229174,-12.164528
977,0.152691,-1.432201,-0.490503,1.035110,0.926617,1.950329,-0.869237,-0.544917,0.930714,1.844191,8.226379,-15.387860
978,1.436135,0.819726,1.175242,-0.922329,-0.446927,-0.029083,1.243478,0.542163,-0.982693,-0.842718,15.451452,-18.413048
979,0.061016,1.157515,0.104406,-0.922329,-1.223277,-1.442949,-0.235423,2.144175,-1.341457,-1.600565,26.463357,-12.571237
980,1.252786,-0.024747,-0.193048,0.529964,0.389144,1.950329,0.609663,-0.144414,-0.265166,0.741869,10.242235,-19.229749
981,0.061016,1.101217,0.461352,-1.048616,-0.984400,-2.668300,0.539240,2.086960,-1.341457,-1.187194,27.045811,-12.264410
982,-1.772475,-0.981816,-1.263884,1.413969,1.344653,-1.725722,-1.150933,-1.288709,0.452362,0.328499,4.088376,-7.711661
983,0.977762,0.538235,0.461352,-1.490618,-0.626084,0.724979,1.313902,0.313304,-0.444547,-0.429348,14.726661,-18.771120
984,1.436135,0.200446,1.234733,0.024819,-0.387207,-0.500372,1.454750,0.713807,-0.324959,-0.704928,15.228727,-18.519832
985,-0.489031,0.763428,1.889133,-0.796043,-1.282997,-0.500372,1.173054,0.713807,-1.162075,-1.393879,19.068258,-16.501978
986,-1.314102,-1.038114,-0.728466,1.477112,0.508582,0.724979,-0.305847,-0.602132,1.050302,1.637506,6.762824,-12.630306
987,1.252786,0.200446,1.234733,-0.985472,-0.745523,-0.594630,1.595597,0.427733,-1.341457,-0.911613,16.631466,-17.800283
988,-2.139173,-1.544798,-1.085412,1.161396,0.508582,-1.160176,-1.150933,-1.117065,1.169889,0.672974,1.045165,-1.956357
989,-0.489031,-0.644027,-0.133557,0.403678,0.508582,0.724979,0.116696,-0.258844,0.392568,0.948555,9.495476,-17.794891
990,1.069437,0.200446,-0.728466,0.466821,0.747460,2.138845,-0.869237,-0.144414,-0.085784,0.948555,10.117423,-18.991714
991,-0.855729,-0.981816,-1.442357,1.224540,0.747460,0.065175,-1.221357,-1.231494,1.588447,0.535184,3.054824,-5.800961
992,-0.122333,0.425639,1.353715,-1.238045,-1.282997,-1.442949,1.736445,0.313304,-1.341457,-0.980509,17.165348,-17.522160
993,0.061016,-0.812921,-0.312030,1.035110,0.926617,0.630721,-1.221357,-0.773776,0.332774,1.568611,6.338782,-11.848244
994,-0.672380,0.819726,0.401861,-0.985472,-1.282997,-0.594630,0.046273,2.086960,-1.281663,-1.256089,27.206578,-12.179315
995,-0.397357,-1.207009,-0.847448,1.287683,0.926617,1.667556,-1.080509,-0.945421,-0.085784,1.706401,7.840805,-14.625514
996,0.152691,-1.207009,-0.668975,1.098253,0.329424,0.724979,-0.587542,-0.773776,0.512156,0.535184,6.034895,-11.304808
997,-0.030658,1.270111,0.163897,-1.301188,-1.223277,-0.971661,0.539240,1.400384,-1.221869,-1.600565,24.360104,-13.695711
998,1.527809,0.256744,-0.074066,-1.427475,-0.446927,-0.877403,1.384326,0.542163,-0.444547,-0.222662,14.027475,-19.121599
999,-0.489031,-1.207009,-0.787957,1.287683,1.046056,-0.029083,-0.587542,-0.716562,0.691538,0.535184,5.506172,-10.324790
1000,0.519389,0.144148,0.580333,0.529964,0.269705,0.253690,0.539240,-0.144414,0.272980,0.741869,10.483309,-19.671483
1001,0.336040,-0.193641,-0.252539,0.529964,0.269705,0.630721,-0.164999,-0.087200,0.512156,0.741869,9.192308,-17.216254
1002,-0.214007,1.495304,1.115751,-0.922329,-1.402435,-0.688887,0.961783,1.057095,-1.102281,-1.738355,21.936250,-14.978159
1003,-0.397357,1.326409,0.996769,-1.364332,-1.521874,-0.971661,0.750511,0.885451,-1.221869,-1.807250,22.246615,-14.825744
1004,0.152691,1.495304,1.234733,-1.869477,-1.223277,-0.594630,0.750511,1.057095,-1.341457,-0.911613,21.160191,-15.391384
1005,-0.397357,1.101217,0.877788,-0.922329,-0.924681,-0.594630,0.468816,1.514813,-0.743517,-1.324984,25.224356,-13.232125
1006,-0.397357,1.101217,0.580333,-1.553761,-1.342716,-1.348691,0.257544,1.800887,-1.042487,-1.393879,26.024800,-12.802016
1007,-0.672380,1.270111,1.532187,-1.553761,-1.223277,-0.783145,1.313902,0.771022,-1.042487,-1.118299,19.309150,-16.379594
1008,0.794413,-0.362536,-0.371521,1.098253,0.807179,1.007752,-0.305847,-0.487703,0.870920,1.637506,8.951643,-16.772385
1009,-0.122333,1.326409,1.353715,-1.301188,-0.864962,-0.123341,0.468816,1.514813,-1.162075,-1.393879,21.592325,-15.169078
1010,-1.130753,1.607900,0.223388,-1.427475,-1.223277,-1.160176,-0.376270,1.457598,-1.281663,-0.842718,22.600650,-14.634433
1011,-1.589126,-1.488499,-0.847448,0.719394,0.687740,-0.406114,-0.939661,-1.002635,1.050302,0.604079,1.336870,-2.524167
1012,-0.672380,-0.644027,-0.847448,1.350826,1.284933,-0.500372,-0.939661,-0.945421,1.409065,0.604079,6.847404,-12.773162
1013,-0.030658,1.495304,0.580333,-0.922329,-1.342716,-1.442949,0.539240,1.457598,-0.982693,-1.118299,22.101300,-14.895237
1014,-0.122333,-0.756623,-0.371521,0.908824,0.807179,1.573298,-0.446694,-0.602132,0.571950,1.844191,8.014227,-14.977748
1015,-0.672380,-1.038114,-1.263884,0.782537,1.404372,-0.406114,-0.939661,-1.231494,0.870920,0.328499,2.789676,-5.245811
1016,-0.122333,1.382708,0.401861,-0.922329,-0.924681,-1.254434,0.327968,1.514813,-1.341457,-1.393879,25.134873,-13.278254
